13 July 2004 17:02:13,215385,1,40,2732317809641085,0,0
13 July 2004 17:02:13,215385,1,40,2731647631125182,0,0
13 July 2004 17:02:13,215385,1,40,2730977452609224,0,0
13 July 2004 17:02:13,215385,1,40,2731647631125309,1,0
13 July 2004 17:02:13,215385,1,40,2731647631125215,0,0
13 July 2004 17:02:13,215385,1,40,2730307274093297,1,0
13 July 2004 17:02:13,215385,1,40,2728966917061236,1,0
13 July 2004 17:02:13,215385,1,40,2728296738545288,1,0
13 July 2004 17:02:13,215385,1,40,2727626560029426,1,0
13 July 2004 17:02:13,215385,1,40,2728966917061281,0,1
13 July 2004 17:02:13,215385,1,40,2730977452609253,0,0
13 July 2004 17:02:13,215385,1,40,2731647631125168,1,1
13 July 2004 17:30:18,215377,9,30,2731647631125168,1,0
13 July 2004 17:30:18,215377,9,30,2726956381513262,1,0
13 July 2004 17:30:18,215377,9,30,2726956381513272,0,0
13 July 2004 17:30:18,215377,9,30,2728966917061281,0,0
13 July 2004 17:30:18,215377,9,30,2727626560029250,1,0
13 July 2004 17:30:18,215377,9,30,2730977452609224,0,0
13 July 2004 17:30:18,215377,9,30,2728966917061236,1,2
13 July 2004 17:30:18,215377,9,30,2728966917061271,1,0
13 July 2004 17:30:18,215377,9,30,2728296738545234,0,0
13 July 2004 17:30:18,215377,9,30,2573485501354597,1,0
13 July 2004 17:30:18,215377,9,30,2732317809641085,0,0
13 July 2004 17:30:19,215395,1,40,2728966917061202,0,2
13 July 2004 17:30:19,215395,1,40,2728296738545381,1,1
13 July 2004 17:31:23,215476,1,40,2730307274093395,0,0
13 July 2004 17:31:23,215476,1,40,2732987988157063,0,0
13 July 2004 17:31:23,215476,1,40,2573485501354634,1,0
13 July 2004 17:31:23,215476,1,40,2730307274093261,0,0
13 July 2004 17:31:23,215476,1,40,2573485501354636,1,2
13 July 2004 17:31:23,215476,1,40,2726956381513258,1,0
13 July 2004 17:31:23,215476,1,40,2726956381513355,0,0
13 July 2004 17:31:23,215476,1,40,2732317809641073,1,0
13 July 2004 17:31:23,215476,1,40,2731647631125215,0,0
13 July 2004 17:31:23,215476,1,40,2731647631125309,1,0
13 July 2004 17:31:23,215476,1,40,2731647631125317,0,0
13 July 2004 17:31:23,215476,1,40,2728296738545312,1,0
13 July 2004 17:39:00,215509,9,40,2730307274093358,1,0
13 July 2004 17:39:00,215509,9,40,2728296738545251,0,0
13 July 2004 17:39:00,215509,9,40,2730307274093297,1,0
13 July 2004 17:39:00,215509,9,40,2731647631125309,0,0
13 July 2004 17:39:00,215509,9,40,2728296738545388,0,0
13 July 2004 17:39:00,215509,9,40,2730977452609224,1,0
13 July 2004 17:39:00,215509,9,40,2726956381513452,1,0
13 July 2004 17:39:00,215509,9,40,2726956381513336,0,0
13 July 2004 17:39:00,215509,9,40,2727626560029282,0,0
13 July 2004 17:39:00,215509,9,40,2731647631125118,1,0
13 July 2004 17:39:00,215509,9,40,2728296738545288,0,0
13 July 2004 17:39:00,215509,9,40,2730977452609125,1,0
13 July 2004 17:39:00,215509,9,40,2728296738545312,0,0
13 July 2004 17:39:00,215509,9,40,2726956381513443,0,0
13 July 2004 17:39:00,215509,9,40,2730307274093324,1,0
13 July 2004 17:44:04,215408,1,30,2728296738545381,1,0
13 July 2004 17:44:04,215408,1,30,2727626560029340,0,0
13 July 2004 17:44:04,215408,1,30,2728966917061209,0,0
13 July 2004 17:44:04,215408,1,30,2727626560029250,1,0
13 July 2004 17:44:04,215408,1,30,2728296738545234,0,0
13 July 2004 17:44:04,215408,1,30,2732317809641085,1,0
13 July 2004 17:44:04,215408,1,30,2726956381513418,0,0
13 July 2004 17:44:04,215408,1,30,2732317809641112,1,0
13 July 2004 17:44:04,215408,1,30,2573485501354597,0,0
13 July 2004 17:44:04,215408,1,30,2728966917061202,0,1
13 July 2004 17:44:04,215408,1,30,2729637095577268,1,0
13 July 2004 17:44:04,215408,1,30,2728296738545266,0,1
13 July 2004 17:44:04,215408,1,30,2728966917061281,0,0
13 July 2004 17:44:04,215408,1,30,2726956381513262,1,0
13 July 2004 18:02:58,215459,1,40,2727626560029373,1,0
13 July 2004 18:02:58,215459,1,40,2728296738545381,1,0
13 July 2004 18:02:58,215459,1,40,2731647631125343,1,0
13 July 2004 18:02:58,215459,1,40,2726956381513294,0,0
13 July 2004 18:02:58,215459,1,40,2730307274093358,1,0
13 July 2004 18:02:58,215459,1,40,2726956381513452,0,0
13 July 2004 18:02:58,215459,1,40,2728296738545327,1,0
13 July 2004 18:02:58,215459,1,40,2727626560029354,0,0
13 July 2004 18:04:23,215432,1,30,2732317809641112,1,0
13 July 2004 18:04:23,215432,1,30,2730977452609274,1,0
13 July 2004 18:04:23,215432,1,30,2726956381513418,0,0
13 July 2004 18:04:23,215432,1,30,2728296738545266,0,0
13 July 2004 18:04:23,215432,1,30,2727626560029282,1,0
13 July 2004 18:04:23,215432,1,30,2728966917061200,0,0
13 July 2004 18:04:23,215432,1,30,2732987988157067,1,0
13 July 2004 18:04:23,215432,1,30,2728966917061202,1,0
13 July 2004 18:04:23,215432,1,30,2726956381513262,1,0
13 July 2004 18:04:23,215432,1,30,2729637095577268,0,0
13 July 2004 18:04:23,215432,1,30,2730977452609224,0,0
13 July 2004 18:04:23,215432,1,30,2728966917061209,0,0
13 July 2004 18:04:23,215432,1,30,2731647631125309,0,0
13 July 2004 18:04:23,215432,1,30,2726956381513258,1,0
13 July 2004 18:13:53,215391,9,40,2728966917061273,1,0
13 July 2004 18:13:53,215391,9,40,2730977452609224,0,1
13 July 2004 18:13:53,215391,9,40,2728296738545394,1,0
13 July 2004 18:13:53,215391,9,40,2728296738545286,0,0
13 July 2004 18:13:53,215391,9,40,2730307274093297,0,1
13 July 2004 18:13:53,215391,9,40,2726956381513258,0,0
13 July 2004 18:13:53,215391,9,40,2727626560029355,1,0
13 July 2004 18:13:53,215391,9,40,2727626560029282,0,0
13 July 2004 18:13:53,215391,9,40,2726956381513418,0,1
13 July 2004 18:13:53,215391,9,40,2732317809641112,1,0
13 July 2004 18:18:25,215449,1,40,2727626560029354,1,1
